DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
76, 0.333229, 0.407231, 0.462354, 0.505559, 0.540596, 0.569718, 0.594382, 0.615581, 0.634021, 0.65022, 0.664571, 0.677377, 0.688874, 0.699256, 0.708675, 0.71726, 0.725116, 0.732331, 0.73898, 0.745126, 0.750824, 0.756121, 0.761057, 0.765667, 0.769982, 0.77403, 0.777834, 0.781416, 0.784794, 0.787984, 0.791003, 0.793863, 0.796577, 0.799155, 0.801607, 0.803942, 0.806168, 0.808293, 0.810324, 0.812265, 0.814124, 0.815905, 0.817613, 0.819253, 0.820828, 0.822342, 0.823798, 0.8252, 0.826551, 0.827854, 0.82911, 0.830323, 0.831495, 0.832627, 0.833722, 0.834781, 0.835806, 0.836799, 0.837762, 0.838695, 0.839599, 0.840477, 0.84133, 0.842158, 0.842962, 0.843744, 0.844504, 0.845244, 0.845964, 0.846664, 0.847346, 0.848011, 0.848659, 0.84929, 0.849906, 0.850506, 0.851092, 0.851664, 0.852222, 0.852767, 0.8533, 0.85382, 0.854329, 0.854826, 0.855312, 0.855788, 0.856253, 0.856708, 0.857154, 0.85759, 0.858017, 0.858436, 0.858846, 0.859247, 0.859641, 0.860027, 0.860405, 0.860776, 0.86114, 0.861496, 0.861847, 0.86219, 0.862528, 0.862859, 0.863184, 0.863503, 0.863817, 0.864125, 0.864427, 0.864725, 0.865017, 0.865304, 0.865587, 0.865864, 0.866137, 0.866406, 0.86667, 0.86693, 0.867185, 0.867437, 0.867684, 0.867928, 0.868168, 0.868404, 0.868637, 0.868866, 0.869091, 0.869313, 0.869532, 0.869748, 0.86996, 0.870169, 0.870376, 0.870579, 0.870779, 0.870977, 0.871172, 0.871364, 0.871553, 0.87174, 0.871924, 0.872106, 0.872285, 0.872462, 0.872637, 0.872809, 0.872979, 0.873146, 0.873312, 0.873475, 0.873637, 0.873796, 0.873953, 0.874108, 0.874262, 0.874413, 0.874563, 0.87471, 0.874856, 0.875, 0.875143, 0.875283, 0.875422, 0.87556, 0.875695, 0.87583, 0.875962, 0.876093, 0.876223, 0.876351, 0.876478, 0.876603, 0.876727, 0.876849, 0.87697, 0.87709, 0.877208, 0.877325, 0.877441, 0.877556, 0.877669, 0.877781, 0.877892, 0.878002, 0.87811, 0.878218, 0.878324, 0.87843, 0.878534, 0.878637, 0.878739, 0.87884, 0.87894, 0.879039, 0.879137, 0.879234, 0.87933, 0.879425, 0.879519, 0.879612, 
77, 0.333205, 0.407213, 0.462341, 0.505553, 0.540598, 0.569731, 0.594405, 0.615616, 0.634068, 0.65028, 0.664643, 0.677461, 0.688971, 0.699365, 0.708797, 0.717393, 0.725261, 0.732487, 0.739148, 0.745305, 0.751013, 0.75632, 0.761266, 0.765886, 0.77021, 0.774267, 0.77808, 0.781669, 0.785055, 0.788254, 0.79128, 0.794147, 0.796867, 0.799452, 0.80191, 0.804252, 0.806484, 0.808615, 0.81065, 0.812598, 0.814462, 0.816248, 0.817961, 0.819605, 0.821184, 0.822702, 0.824163, 0.82557, 0.826925, 0.828231, 0.829491, 0.830708, 0.831883, 0.833019, 0.834117, 0.835179, 0.836208, 0.837204, 0.838169, 0.839105, 0.840013, 0.840894, 0.841749, 0.84258, 0.843386, 0.844171, 0.844934, 0.845676, 0.846398, 0.847101, 0.847785, 0.848452, 0.849102, 0.849735, 0.850353, 0.850955, 0.851543, 0.852117, 0.852677, 0.853224, 0.853759, 0.854281, 0.854791, 0.85529, 0.855778, 0.856255, 0.856722, 0.857179, 0.857626, 0.858064, 0.858492, 0.858912, 0.859323, 0.859726, 0.860121, 0.860508, 0.860888, 0.86126, 0.861625, 0.861983, 0.862335, 0.86268, 0.863018, 0.86335, 0.863677, 0.863997, 0.864312, 0.864621, 0.864925, 0.865223, 0.865516, 0.865805, 0.866088, 0.866367, 0.866641, 0.86691, 0.867175, 0.867436, 0.867692, 0.867945, 0.868193, 0.868438, 0.868679, 0.868916, 0.869149, 0.869379, 0.869605, 0.869828, 0.870048, 0.870264, 0.870477, 0.870687, 0.870894, 0.871098, 0.871299, 0.871498, 0.871693, 0.871886, 0.872076, 0.872263, 0.872448, 0.872631, 0.872811, 0.872988, 0.873163, 0.873336, 0.873507, 0.873675, 0.873841, 0.874005, 0.874167, 0.874327, 0.874485, 0.87464, 0.874794, 0.874946, 0.875096, 0.875245, 0.875391, 0.875536, 0.875679, 0.87582, 0.875959, 0.876097, 0.876233, 0.876368, 0.876501, 0.876633, 0.876763, 0.876891, 0.877018, 0.877144, 0.877268, 0.877391, 0.877513, 0.877633, 0.877752, 0.877869, 0.877985, 0.8781, 0.878214, 0.878327, 0.878438, 0.878548, 0.878657, 0.878765, 0.878872, 0.878978, 0.879082, 0.879186, 0.879288, 0.879389, 0.87949, 0.879589, 0.879687, 0.879785, 0.879881, 0.879977, 0.880071, 0.880165, 
78, 0.333173, 0.40719, 0.462325, 0.505545, 0.540599, 0.56974, 0.594424, 0.615643, 0.634104, 0.650326, 0.6647, 0.677528, 0.689048, 0.699452, 0.708894, 0.717501, 0.725379, 0.732615, 0.739285, 0.745452, 0.75117, 0.756486, 0.76144, 0.766068, 0.770401, 0.774466, 0.778286, 0.781883, 0.785276, 0.788481, 0.791514, 0.794388, 0.797115, 0.799705, 0.802169, 0.804516, 0.806754, 0.80889, 0.810931, 0.812883, 0.814752, 0.816543, 0.81826, 0.819909, 0.821492, 0.823015, 0.82448, 0.82589, 0.827249, 0.828559, 0.829822, 0.831042, 0.832221, 0.83336, 0.834461, 0.835526, 0.836558, 0.837557, 0.838525, 0.839464, 0.840374, 0.841258, 0.842116, 0.842949, 0.843758, 0.844545, 0.84531, 0.846054, 0.846778, 0.847483, 0.84817, 0.848839, 0.849491, 0.850126, 0.850746, 0.85135, 0.85194, 0.852515, 0.853077, 0.853626, 0.854162, 0.854686, 0.855198, 0.855698, 0.856188, 0.856666, 0.857135, 0.857593, 0.858041, 0.858481, 0.858911, 0.859332, 0.859744, 0.860149, 0.860545, 0.860933, 0.861314, 0.861688, 0.862054, 0.862413, 0.862766, 0.863112, 0.863451, 0.863785, 0.864112, 0.864433, 0.864749, 0.865059, 0.865364, 0.865663, 0.865957, 0.866247, 0.866531, 0.866811, 0.867085, 0.867356, 0.867622, 0.867883, 0.868141, 0.868394, 0.868643, 0.868889, 0.86913, 0.869368, 0.869602, 0.869833, 0.87006, 0.870284, 0.870504, 0.870721, 0.870935, 0.871146, 0.871353, 0.871558, 0.87176, 0.871959, 0.872155, 0.872348, 0.872539, 0.872727, 0.872913, 0.873096, 0.873276, 0.873454, 0.87363, 0.873803, 0.873975, 0.874143, 0.87431, 0.874475, 0.874637, 0.874797, 0.874956, 0.875112, 0.875267, 0.875419, 0.87557, 0.875718, 0.875865, 0.87601, 0.876154, 0.876296, 0.876436, 0.876574, 0.876711, 0.876846, 0.876979, 0.877111, 0.877242, 0.877371, 0.877498, 0.877624, 0.877749, 0.877872, 0.877994, 0.878115, 0.878234, 0.878352, 0.878469, 0.878584, 0.878698, 0.878811, 0.878923, 0.879033, 0.879143, 0.879251, 0.879358, 0.879464, 0.879569, 0.879673, 0.879776, 0.879877, 0.879978, 0.880078, 0.880176, 0.880274, 0.880371, 0.880467, 0.880562, 0.880656, 
79, 0.333198, 0.407235, 0.462383, 0.505614, 0.540678, 0.569829, 0.594522, 0.615752, 0.634224, 0.650456, 0.664841, 0.677679, 0.689211, 0.699625, 0.709078, 0.717695, 0.725583, 0.732829, 0.739509, 0.745685, 0.751412, 0.756737, 0.761701, 0.766337, 0.770678, 0.774751, 0.778579, 0.782184, 0.785584, 0.788796, 0.791836, 0.794716, 0.797449, 0.800046, 0.802516, 0.804869, 0.807112, 0.809254, 0.8113, 0.813257, 0.815131, 0.816926, 0.818648, 0.820301, 0.821889, 0.823416, 0.824885, 0.826299, 0.827662, 0.828976, 0.830243, 0.831467, 0.832649, 0.833791, 0.834895, 0.835964, 0.836999, 0.838001, 0.838972, 0.839914, 0.840827, 0.841713, 0.842574, 0.843409, 0.844221, 0.84501, 0.845778, 0.846524, 0.847251, 0.847958, 0.848647, 0.849318, 0.849972, 0.85061, 0.851231, 0.851838, 0.852429, 0.853007, 0.853571, 0.854121, 0.854659, 0.855185, 0.855698, 0.8562, 0.856691, 0.857172, 0.857642, 0.858101, 0.858551, 0.858992, 0.859423, 0.859846, 0.86026, 0.860666, 0.861063, 0.861453, 0.861835, 0.86221, 0.862577, 0.862938, 0.863292, 0.863639, 0.86398, 0.864314, 0.864643, 0.864965, 0.865282, 0.865593, 0.865899, 0.866199, 0.866495, 0.866785, 0.86707, 0.867351, 0.867627, 0.867898, 0.868165, 0.868427, 0.868686, 0.86894, 0.86919, 0.869436, 0.869679, 0.869917, 0.870152, 0.870384, 0.870611, 0.870836, 0.871057, 0.871275, 0.87149, 0.871701, 0.871909, 0.872115, 0.872317, 0.872517, 0.872714, 0.872908, 0.873099, 0.873288, 0.873474, 0.873658, 0.873839, 0.874018, 0.874194, 0.874368, 0.87454, 0.874709, 0.874877, 0.875042, 0.875205, 0.875366, 0.875525, 0.875682, 0.875837, 0.87599, 0.876141, 0.87629, 0.876438, 0.876583, 0.876727, 0.876869, 0.87701, 0.877149, 0.877286, 0.877421, 0.877556, 0.877688, 0.877819, 0.877948, 0.878076, 0.878203, 0.878328, 0.878452, 0.878574, 0.878695, 0.878815, 0.878933, 0.87905, 0.879166, 0.879281, 0.879394, 0.879506, 0.879617, 0.879727, 0.879835, 0.879943, 0.880049, 0.880155, 0.880259, 0.880362, 0.880464, 0.880565, 0.880665, 0.880764, 0.880862, 0.880959, 0.881056, 0.881151, 0.881245, 
80, 0.333184, 0.407224, 0.462378, 0.505615, 0.540687, 0.569846, 0.594548, 0.615787, 0.634267, 0.650509, 0.664903, 0.677752, 0.689293, 0.699718, 0.709181, 0.717808, 0.725706, 0.732962, 0.739651, 0.745837, 0.751573, 0.756907, 0.761879, 0.766524, 0.770874, 0.774954, 0.77879, 0.782402, 0.78581, 0.789029, 0.792076, 0.794963, 0.797702, 0.800305, 0.802781, 0.80514, 0.807389, 0.809536, 0.811587, 0.81355, 0.815428, 0.817229, 0.818955, 0.820613, 0.822205, 0.823736, 0.825209, 0.826627, 0.827994, 0.829312, 0.830583, 0.83181, 0.832995, 0.834141, 0.835249, 0.836321, 0.837358, 0.838364, 0.839338, 0.840282, 0.841198, 0.842087, 0.84295, 0.843788, 0.844603, 0.845394, 0.846164, 0.846913, 0.847642, 0.848352, 0.849043, 0.849716, 0.850372, 0.851011, 0.851635, 0.852243, 0.852837, 0.853416, 0.853982, 0.854534, 0.855074, 0.855601, 0.856116, 0.85662, 0.857113, 0.857595, 0.858066, 0.858527, 0.858979, 0.859421, 0.859854, 0.860278, 0.860693, 0.8611, 0.861499, 0.86189, 0.862273, 0.862649, 0.863018, 0.86338, 0.863735, 0.864083, 0.864425, 0.864761, 0.86509, 0.865414, 0.865732, 0.866044, 0.866351, 0.866652, 0.866948, 0.86724, 0.867526, 0.867807, 0.868084, 0.868356, 0.868624, 0.868888, 0.869147, 0.869402, 0.869653, 0.8699, 0.870143, 0.870383, 0.870618, 0.870851, 0.871079, 0.871304, 0.871526, 0.871745, 0.87196, 0.872172, 0.872382, 0.872588, 0.872791, 0.872991, 0.873189, 0.873384, 0.873576, 0.873765, 0.873952, 0.874136, 0.874318, 0.874497, 0.874674, 0.874849, 0.875021, 0.875191, 0.875359, 0.875525, 0.875688, 0.87585, 0.876009, 0.876167, 0.876322, 0.876476, 0.876627, 0.876777, 0.876925, 0.877071, 0.877216, 0.877358, 0.877499, 0.877639, 0.877776, 0.877912, 0.878047, 0.87818, 0.878311, 0.878441, 0.87857, 0.878697, 0.878822, 0.878946, 0.879069, 0.87919, 0.879311, 0.879429, 0.879547, 0.879663, 0.879778, 0.879892, 0.880004, 0.880116, 0.880226, 0.880335, 0.880443, 0.880549, 0.880655, 0.88076, 0.880863, 0.880966, 0.881067, 0.881167, 0.881267, 0.881365, 0.881463, 0.881559, 0.881655, 0.881749, 
81, 0.333203, 0.407252, 0.462412, 0.505657, 0.540738, 0.569907, 0.594622, 0.615873, 0.634367, 0.650622, 0.66503, 0.677892, 0.689447, 0.699885, 0.709361, 0.718001, 0.725912, 0.73318, 0.739881, 0.746079, 0.751826, 0.757171, 0.762153, 0.766808, 0.771168, 0.775257, 0.779102, 0.782723, 0.786139, 0.789366, 0.792421, 0.795315, 0.798061, 0.800671, 0.803154, 0.805519, 0.807774, 0.809927, 0.811984, 0.813952, 0.815836, 0.817641, 0.819373, 0.821035, 0.822632, 0.824168, 0.825645, 0.827067, 0.828438, 0.829759, 0.831034, 0.832265, 0.833454, 0.834603, 0.835714, 0.83679, 0.837831, 0.838839, 0.839816, 0.840763, 0.841682, 0.842574, 0.843439, 0.84428, 0.845097, 0.845891, 0.846664, 0.847415, 0.848146, 0.848858, 0.849551, 0.850226, 0.850885, 0.851526, 0.852152, 0.852762, 0.853357, 0.853939, 0.854506, 0.85506, 0.855601, 0.85613, 0.856647, 0.857153, 0.857647, 0.85813, 0.858603, 0.859066, 0.859519, 0.859963, 0.860397, 0.860822, 0.861239, 0.861647, 0.862048, 0.86244, 0.862824, 0.863202, 0.863572, 0.863935, 0.864291, 0.86464, 0.864983, 0.86532, 0.86565, 0.865975, 0.866294, 0.866607, 0.866915, 0.867218, 0.867515, 0.867807, 0.868094, 0.868377, 0.868654, 0.868927, 0.869196, 0.86946, 0.869721, 0.869976, 0.870228, 0.870476, 0.87072, 0.87096, 0.871197, 0.87143, 0.871659, 0.871885, 0.872108, 0.872327, 0.872543, 0.872756, 0.872966, 0.873173, 0.873377, 0.873578, 0.873776, 0.873971, 0.874164, 0.874354, 0.874542, 0.874726, 0.874909, 0.875089, 0.875266, 0.875442, 0.875614, 0.875785, 0.875954, 0.87612, 0.876284, 0.876446, 0.876606, 0.876764, 0.87692, 0.877074, 0.877226, 0.877376, 0.877525, 0.877672, 0.877817, 0.87796, 0.878101, 0.878241, 0.878379, 0.878516, 0.878651, 0.878784, 0.878916, 0.879046, 0.879175, 0.879302, 0.879428, 0.879553, 0.879676, 0.879798, 0.879919, 0.880038, 0.880156, 0.880272, 0.880388, 0.880502, 0.880615, 0.880726, 0.880837, 0.880946, 0.881054, 0.881162, 0.881268, 0.881373, 0.881476, 0.881579, 0.881681, 0.881782, 0.881881, 0.88198, 0.882078, 0.882175, 0.882271, 0.882365, 
82, 0.333188, 0.407246, 0.462417, 0.505674, 0.540766, 0.569946, 0.59467, 0.615931, 0.634433, 0.650697, 0.665113, 0.677983, 0.689546, 0.699992, 0.709476, 0.718125, 0.726043, 0.733319, 0.740028, 0.746233, 0.751987, 0.757339, 0.762328, 0.76699, 0.771356, 0.775452, 0.779303, 0.78293, 0.786352, 0.789585, 0.792645, 0.795544, 0.798296, 0.800911, 0.803398, 0.805768, 0.808028, 0.810185, 0.812246, 0.814218, 0.816106, 0.817916, 0.819651, 0.821317, 0.822917, 0.824456, 0.825937, 0.827363, 0.828736, 0.830061, 0.831339, 0.832573, 0.833764, 0.834916, 0.83603, 0.837108, 0.838151, 0.839162, 0.840142, 0.841091, 0.842013, 0.842906, 0.843774, 0.844617, 0.845436, 0.846233, 0.847007, 0.84776, 0.848493, 0.849207, 0.849902, 0.850579, 0.851239, 0.851882, 0.852509, 0.853121, 0.853718, 0.854301, 0.85487, 0.855425, 0.855968, 0.856499, 0.857017, 0.857524, 0.858019, 0.858504, 0.858978, 0.859442, 0.859897, 0.860341, 0.860777, 0.861203, 0.861621, 0.862031, 0.862432, 0.862826, 0.863211, 0.86359, 0.863961, 0.864324, 0.864682, 0.865032, 0.865376, 0.865714, 0.866045, 0.866371, 0.866691, 0.867005, 0.867314, 0.867617, 0.867915, 0.868208, 0.868496, 0.868779, 0.869058, 0.869332, 0.869601, 0.869866, 0.870127, 0.870384, 0.870636, 0.870885, 0.87113, 0.871371, 0.871608, 0.871841, 0.872072, 0.872298, 0.872521, 0.872741, 0.872958, 0.873172, 0.873382, 0.87359, 0.873794, 0.873996, 0.874195, 0.874391, 0.874584, 0.874774, 0.874962, 0.875148, 0.875331, 0.875511, 0.875689, 0.875865, 0.876039, 0.87621, 0.876379, 0.876545, 0.87671, 0.876873, 0.877033, 0.877192, 0.877348, 0.877503, 0.877655, 0.877806, 0.877955, 0.878102, 0.878247, 0.878391, 0.878533, 0.878673, 0.878812, 0.878949, 0.879084, 0.879218, 0.87935, 0.879481, 0.87961, 0.879738, 0.879864, 0.879989, 0.880113, 0.880235, 0.880356, 0.880475, 0.880594, 0.880711, 0.880826, 0.880941, 0.881054, 0.881166, 0.881277, 0.881387, 0.881495, 0.881603, 0.881709, 0.881814, 0.881918, 0.882022, 0.882124, 0.882225, 0.882325, 0.882424, 0.882522, 0.882619, 0.882715, 0.88281, 
83, 0.333197, 0.407274, 0.462454, 0.505716, 0.540811, 0.569995, 0.594722, 0.615987, 0.634495, 0.650765, 0.665187, 0.678065, 0.689635, 0.700089, 0.709581, 0.718237, 0.726163, 0.733448, 0.740164, 0.746377, 0.752139, 0.757499, 0.762495, 0.767164, 0.771537, 0.77564, 0.779498, 0.783131, 0.786559, 0.789798, 0.792863, 0.795769, 0.798526, 0.801146, 0.803639, 0.806013, 0.808278, 0.81044, 0.812506, 0.814482, 0.816374, 0.818188, 0.819927, 0.821597, 0.823201, 0.824744, 0.826228, 0.827657, 0.829035, 0.830362, 0.831643, 0.83288, 0.834075, 0.83523, 0.836347, 0.837427, 0.838473, 0.839487, 0.840469, 0.841421, 0.842345, 0.843241, 0.844111, 0.844957, 0.845778, 0.846576, 0.847353, 0.848108, 0.848843, 0.849559, 0.850256, 0.850935, 0.851596, 0.852241, 0.85287, 0.853484, 0.854083, 0.854667, 0.855237, 0.855795, 0.856339, 0.856871, 0.857391, 0.857899, 0.858396, 0.858882, 0.859358, 0.859823, 0.860279, 0.860725, 0.861161, 0.861589, 0.862008, 0.862419, 0.862822, 0.863216, 0.863603, 0.863982, 0.864354, 0.864719, 0.865078, 0.865429, 0.865774, 0.866113, 0.866445, 0.866772, 0.867093, 0.867408, 0.867717, 0.868021, 0.86832, 0.868614, 0.868903, 0.869187, 0.869467, 0.869741, 0.870012, 0.870278, 0.870539, 0.870797, 0.87105, 0.871299, 0.871545, 0.871786, 0.872024, 0.872259, 0.872489, 0.872717, 0.872941, 0.873161, 0.873379, 0.873593, 0.873804, 0.874012, 0.874217, 0.874419, 0.874619, 0.874815, 0.875009, 0.8752, 0.875389, 0.875575, 0.875758, 0.87594, 0.876118, 0.876294, 0.876468, 0.87664, 0.876809, 0.876977, 0.877142, 0.877305, 0.877466, 0.877625, 0.877782, 0.877937, 0.87809, 0.878241, 0.87839, 0.878538, 0.878684, 0.878828, 0.87897, 0.879111, 0.87925, 0.879387, 0.879523, 0.879657, 0.87979, 0.879921, 0.880051, 0.880179, 0.880306, 0.880431, 0.880555, 0.880677, 0.880799, 0.880919, 0.881037, 0.881155, 0.881271, 0.881385, 0.881499, 0.881611, 0.881723, 0.881833, 0.881942, 0.882049, 0.882156, 0.882262, 0.882366, 0.88247, 0.882572, 0.882673, 0.882774, 0.882873, 0.882971, 0.883069, 0.883165, 0.883261, 
84, 0.333199, 0.40729, 0.462478, 0.505745, 0.540845, 0.570031, 0.594762, 0.61603, 0.634542, 0.650816, 0.665243, 0.678126, 0.689702, 0.700163, 0.709661, 0.718324, 0.726257, 0.733548, 0.740271, 0.74649, 0.75226, 0.757626, 0.762629, 0.767304, 0.771683, 0.775792, 0.779656, 0.783295, 0.786728, 0.789973, 0.793044, 0.795954, 0.798717, 0.801342, 0.803839, 0.806218, 0.808488, 0.810654, 0.812724, 0.814704, 0.816601, 0.818418, 0.820161, 0.821835, 0.823443, 0.824989, 0.826477, 0.827909, 0.829289, 0.83062, 0.831904, 0.833144, 0.834342, 0.835499, 0.836619, 0.837702, 0.838751, 0.839767, 0.840752, 0.841706, 0.842632, 0.843531, 0.844403, 0.845251, 0.846074, 0.846875, 0.847653, 0.84841, 0.849147, 0.849865, 0.850564, 0.851244, 0.851908, 0.852555, 0.853185, 0.853801, 0.854401, 0.854987, 0.855559, 0.856118, 0.856664, 0.857197, 0.857718, 0.858228, 0.858726, 0.859214, 0.859691, 0.860157, 0.860614, 0.861062, 0.8615, 0.861929, 0.862349, 0.862761, 0.863164, 0.86356, 0.863948, 0.864328, 0.864702, 0.865068, 0.865427, 0.865779, 0.866125, 0.866465, 0.866798, 0.867126, 0.867448, 0.867764, 0.868074, 0.868379, 0.868679, 0.868974, 0.869264, 0.869549, 0.869829, 0.870104, 0.870375, 0.870642, 0.870904, 0.871163, 0.871417, 0.871667, 0.871913, 0.872155, 0.872394, 0.872629, 0.87286, 0.873088, 0.873313, 0.873534, 0.873752, 0.873967, 0.874179, 0.874388, 0.874593, 0.874796, 0.874996, 0.875193, 0.875388, 0.875579, 0.875769, 0.875955, 0.876139, 0.876321, 0.8765, 0.876677, 0.876851, 0.877023, 0.877193, 0.877361, 0.877527, 0.87769, 0.877852, 0.878011, 0.878169, 0.878324, 0.878478, 0.878629, 0.878779, 0.878927, 0.879073, 0.879218, 0.879361, 0.879502, 0.879641, 0.879779, 0.879915, 0.88005, 0.880183, 0.880314, 0.880444, 0.880573, 0.8807, 0.880826, 0.88095, 0.881073, 0.881195, 0.881315, 0.881434, 0.881552, 0.881668, 0.881783, 0.881897, 0.88201, 0.882122, 0.882232, 0.882341, 0.882449, 0.882556, 0.882662, 0.882767, 0.882871, 0.882973, 0.883075, 0.883176, 0.883275, 0.883374, 0.883472, 0.883569, 0.883664, 
85, 0.333209, 0.407316, 0.462518, 0.505797, 0.540908, 0.570106, 0.594848, 0.616128, 0.634652, 0.650938, 0.665377, 0.678272, 0.689861, 0.700332, 0.709842, 0.718517, 0.726461, 0.733763, 0.740497, 0.746726, 0.752506, 0.757881, 0.762894, 0.767578, 0.771966, 0.776083, 0.779955, 0.783602, 0.787043, 0.790295, 0.793373, 0.79629, 0.799059, 0.80169, 0.804194, 0.806579, 0.808854, 0.811025, 0.813101, 0.815086, 0.816987, 0.81881, 0.820557, 0.822235, 0.823848, 0.825398, 0.826889, 0.828326, 0.82971, 0.831044, 0.832332, 0.833575, 0.834776, 0.835937, 0.83706, 0.838146, 0.839198, 0.840216, 0.841204, 0.842161, 0.84309, 0.843991, 0.844866, 0.845716, 0.846541, 0.847344, 0.848125, 0.848884, 0.849623, 0.850343, 0.851044, 0.851727, 0.852392, 0.853041, 0.853673, 0.85429, 0.854892, 0.85548, 0.856054, 0.856614, 0.857162, 0.857696, 0.858219, 0.85873, 0.85923, 0.859719, 0.860198, 0.860666, 0.861124, 0.861572, 0.862012, 0.862442, 0.862863, 0.863277, 0.863681, 0.864078, 0.864467, 0.864849, 0.865223, 0.86559, 0.865951, 0.866304, 0.866651, 0.866992, 0.867326, 0.867655, 0.867977, 0.868294, 0.868606, 0.868912, 0.869213, 0.869508, 0.869799, 0.870085, 0.870366, 0.870642, 0.870914, 0.871181, 0.871444, 0.871703, 0.871958, 0.872209, 0.872456, 0.872699, 0.872938, 0.873174, 0.873406, 0.873635, 0.87386, 0.874082, 0.874301, 0.874516, 0.874729, 0.874938, 0.875144, 0.875348, 0.875548, 0.875746, 0.875941, 0.876134, 0.876323, 0.87651, 0.876695, 0.876877, 0.877057, 0.877234, 0.877409, 0.877582, 0.877752, 0.877921, 0.878087, 0.878251, 0.878413, 0.878573, 0.87873, 0.878886, 0.87904, 0.879193, 0.879343, 0.879491, 0.879638, 0.879783, 0.879926, 0.880068, 0.880207, 0.880346, 0.880482, 0.880617, 0.880751, 0.880883, 0.881013, 0.881142, 0.88127, 0.881396, 0.88152, 0.881644, 0.881766, 0.881886, 0.882006, 0.882124, 0.882241, 0.882356, 0.88247, 0.882583, 0.882695, 0.882806, 0.882916, 0.883024, 0.883131, 0.883238, 0.883343, 0.883447, 0.88355, 0.883652, 0.883753, 0.883853, 0.883952, 0.88405, 0.884147, 0.884243, 
86, 0.333211, 0.407316, 0.462519, 0.505802, 0.540919, 0.570125, 0.594876, 0.616166, 0.6347, 0.650997, 0.665447, 0.678353, 0.689953, 0.700436, 0.709956, 0.718641, 0.726596, 0.733908, 0.740652, 0.746891, 0.752679, 0.758064, 0.763085, 0.767777, 0.772173, 0.776298, 0.780177, 0.783831, 0.787278, 0.790536, 0.79362, 0.796544, 0.799318, 0.801955, 0.804464, 0.806854, 0.809134, 0.81131, 0.81339, 0.81538, 0.817286, 0.819112, 0.820864, 0.822546, 0.824161, 0.825715, 0.82721, 0.82865, 0.830038, 0.831375, 0.832666, 0.833912, 0.835116, 0.83628, 0.837405, 0.838494, 0.839549, 0.84057, 0.84156, 0.842519, 0.84345, 0.844354, 0.845231, 0.846083, 0.846911, 0.847716, 0.848499, 0.84926, 0.850001, 0.850723, 0.851425, 0.85211, 0.852777, 0.853427, 0.854061, 0.85468, 0.855284, 0.855873, 0.856448, 0.85701, 0.857559, 0.858095, 0.85862, 0.859132, 0.859633, 0.860124, 0.860603, 0.861073, 0.861532, 0.861982, 0.862422, 0.862854, 0.863277, 0.863691, 0.864097, 0.864495, 0.864885, 0.865268, 0.865643, 0.866011, 0.866372, 0.866727, 0.867075, 0.867417, 0.867752, 0.868081, 0.868405, 0.868723, 0.869035, 0.869342, 0.869644, 0.86994, 0.870232, 0.870518, 0.8708, 0.871077, 0.87135, 0.871618, 0.871882, 0.872141, 0.872397, 0.872649, 0.872896, 0.87314, 0.87338, 0.873617, 0.873849, 0.874079, 0.874305, 0.874527, 0.874747, 0.874963, 0.875176, 0.875386, 0.875593, 0.875797, 0.875998, 0.876196, 0.876392, 0.876585, 0.876775, 0.876963, 0.877148, 0.87733, 0.877511, 0.877688, 0.877864, 0.878037, 0.878208, 0.878377, 0.878544, 0.878708, 0.878871, 0.879031, 0.879189, 0.879346, 0.8795, 0.879653, 0.879803, 0.879952, 0.880099, 0.880245, 0.880388, 0.88053, 0.880671, 0.880809, 0.880946, 0.881082, 0.881216, 0.881348, 0.881479, 0.881608, 0.881736, 0.881863, 0.881988, 0.882111, 0.882234, 0.882355, 0.882474, 0.882593, 0.88271, 0.882826, 0.88294, 0.883054, 0.883166, 0.883277, 0.883387, 0.883496, 0.883603, 0.88371, 0.883815, 0.88392, 0.884023, 0.884126, 0.884227, 0.884327, 0.884426, 0.884525, 0.884622, 0.884718, 
